date,rain_Paranagua_PR,temp_Paranagua_PR,rain_MatoGrosso_MT,temp_MatoGrosso_MT,rain_Goias_GO,temp_Goias_GO,rain_MatoGrossoSul_MS,temp_MatoGrossoSul_MS,rain_RioGrandeSul_RS,temp_RioGrandeSul_RS
2024-07-28,0.1,19.24,0.66,24.01,0.0,24.36,0.0,25.01,12.5,15.5
2024-07-29,4.71,16.57,0.66,25.51,0.0,24.7,0.0,24.37,2.42,10.16
2024-07-30,6.42,13.17,0.69,25.05,0.0,25.2,0.12,22.62,0.02,9.14
2024-07-31,1.91,15.21,0.63,25.02,0.0,24.85,0.01,23.16,0.01,14.27
2024-08-01,0.22,16.89,0.0,25.93,0.0,23.7,0.0,25.58,0.05,17.8
2024-08-02,0.25,17.57,0.0,25.96,0.0,23.79,0.0,25.95,0.02,19.72
2024-08-03,0.08,18.13,0.32,25.53,0.0,23.44,0.11,26.19,0.3,20.4
2024-08-04,0.03,19.59,0.31,24.91,0.0,23.08,0.0,25.69,12.36,15.22
2024-08-05,0.0,19.6,0.32,24.39,0.0,23.55,0.0,25.72,7.18,17.96
2024-08-06,0.02,20.04,0.32,24.22,0.0,24.05,0.0,24.79,7.67,20.55
2024-08-07,0.03,21.12,0.0,25.72,0.0,24.05,0.0,25.46,21.99,18.4
2024-08-08,2.65,19.0,0.0,25.87,0.0,24.57,7.29,22.45,1.6,12.05
2024-08-09,10.32,14.69,0.0,24.6,0.0,24.47,16.92,12.26,0.21,8.39
2024-08-10,0.13,10.56,0.05,21.4,0.0,19.44,0.0,10.88,0.06,9.29
2024-08-11,0.0,12.47,0.01,23.81,0.0,20.45,0.01,13.85,0.12,9.73
2024-08-12,0.22,11.69,0.0,24.53,0.0,20.14,0.0,14.5,0.09,6.96
2024-08-13,0.74,9.62,0.0,25.14,0.0,20.94,0.0,14.7,0.0,7.5
2024-08-14,0.57,10.86,0.0,26.45,0.0,24.76,0.0,19.61,0.02,11.04
2024-08-15,0.03,14.41,0.0,27.57,0.0,26.69,0.0,22.89,0.02,14.57
2024-08-16,0.03,20.15,0.03,28.05,0.0,26.89,0.0,24.47,0.03,16.63
2024-08-17,0.01,22.8,0.0,28.47,0.0,26.45,0.0,25.33,0.79,15.43
2024-08-18,0.01,21.19,0.0,28.14,0.0,25.99,0.0,25.63,0.19,19.13
2024-08-19,0.01,22.25,0.0,27.45,0.0,25.98,0.0,26.86,2.46,21.05
2024-08-20,0.44,19.82,0.0,27.58,0.02,25.77,0.0,26.57,5.49,16.81
2024-08-21,0.64,18.99,0.0,27.79,0.01,25.34,0.0,26.69,0.77,19.27
2024-08-22,0.01,20.5,0.0,28.09,0.0,26.34,0.0,27.34,12.1,17.59
2024-08-23,10.88,18.04,0.01,28.95,0.0,26.95,0.04,23.88,0.52,12.4
2024-08-24,22.51,12.86,0.0,29.02,0.02,27.02,8.59,16.49,0.21,9.52
2024-08-25,0.52,11.91,0.0,24.8,0.0,24.21,1.62,13.19,0.01,8.18
2024-08-26,0.0,10.03,0.0,23.16,0.0,21.08,0.0,14.39,0.02,9.52
2024-08-27,0.02,11.14,0.0,25.95,0.0,24.07,0.0,18.6,0.07,11.43
2024-08-28,0.38,12.97,0.0,27.81,0.0,25.8,0.0,22.14,0.07,12.9
2024-08-29,0.0,16.49,0.0,28.41,0.0,25.57,0.0,24.55,0.0,15.63
2024-08-30,0.01,18.74,0.0,27.53,0.0,25.51,0.0,25.72,0.05,16.91
2024-08-31,0.06,18.71,0.0,28.18,0.0,26.02,0.0,27.4,0.78,19.01
2024-09-01,0.0,21.07,0.0,28.51,0.0,26.55,0.07,26.34,0.15,14.29
2024-09-02,0.04,18.4,0.0,28.17,0.0,27.2,0.03,26.32,0.08,14.08
2024-09-03,0.02,19.62,0.0,29.2,0.0,27.39,0.06,27.89,0.02,15.21
2024-09-04,0.12,19.99,0.0,28.7,0.0,27.64,0.0,28.24,35.81,12.9
2024-09-05,5.01,15.31,0.0,29.04,0.0,27.6,0.0,23.86,0.08,11.69
2024-09-06,0.15,14.68,0.0,28.55,0.0,28.26,0.1,25.24,0.03,12.47
2024-09-07,0.02,18.77,0.0,28.62,0.0,28.32,0.0,28.0,0.1,16.68
2024-09-08,0.03,23.04,0.0,28.42,0.0,26.48,0.0,29.07,0.19,18.06
2024-09-09,0.03,22.26,0.0,28.33,0.0,26.15,0.0,28.6,0.34,20.27
2024-09-10,0.03,22.02,0.02,28.7,0.15,26.44,0.0,27.67,0.32,22.89
2024-09-11,0.0,23.57,0.0,28.68,0.22,26.91,0.0,28.51,0.1,21.6
2024-09-12,0.09,23.79,0.0,28.65,0.01,27.78,0.0,29.15,8.33,15.27
2024-09-13,0.2,21.49,0.0,29.63,0.0,28.52,0.0,29.26,8.91,18.39
2024-09-14,2.12,20.79,0.0,29.81,0.0,29.19,0.21,28.42,0.47,17.25
2024-09-15,43.06,15.49,0.01,29.18,0.0,29.28,2.09,24.82,0.05,13.69
2024-09-16,8.0,16.26,0.0,29.2,0.0,29.16,7.06,21.64,0.06,16.36
2024-09-17,1.74,15.89,0.0,29.91,0.0,28.72,0.0,23.58,0.02,16.62
2024-09-18,1.45,16.68,0.0,30.97,0.0,30.68,0.0,26.64,0.0,17.55
2024-09-19,4.27,17.64,0.0,31.72,0.02,30.32,0.23,29.35,2.44,19.19
2024-09-20,12.33,20.7,0.0,31.0,0.0,29.09,26.69,28.9,27.07,21.06
2024-09-21,0.37,21.22,0.0,30.78,0.0,29.37,4.36,26.51,0.01,16.5
2024-09-22,0.06,21.82,0.0,31.27,0.0,30.07,0.0,27.29,1.27,21.94
2024-09-23,0.15,22.51,0.0,31.37,0.0,30.42,0.0,27.73,2.36,25.16
2024-09-24,0.12,21.62,0.02,31.24,0.0,30.92,0.0,29.31,3.13,21.88
2024-09-25,0.04,22.64,0.14,32.18,0.0,31.04,0.01,29.56,20.09,20.93
2024-09-26,1.18,23.45,0.08,31.68,0.0,30.4,0.79,28.28,29.12,17.83
2024-09-27,3.21,19.93,0.03,30.39,0.0,30.53,0.2,23.38,0.26,17.77
2024-09-28,0.1,17.68,0.0,31.39,2.76,31.01,0.0,24.56,0.0,18.03
2024-09-29,0.03,18.24,0.63,32.16,9.31,29.23,0.0,27.06,0.03,20.6
2024-09-30,0.14,21.26,5.97,30.69,0.0,28.4,0.0,29.39,2.37,22.79
2024-10-01,0.03,26.13,0.67,30.96,0.0,28.03,0.0,29.37,21.2,22.77
2024-10-02,20.66,23.97,0.0,32.18,0.0,28.96,0.0,29.98,12.89,17.01
2024-10-03,7.97,16.35,0.85,31.63,0.0,30.26,0.07,29.68,0.16,13.32
2024-10-04,1.89,15.44,0.26,32.02,0.0,31.55,0.0,28.92,0.02,14.35
2024-10-05,0.69,17.64,0.36,31.8,0.0,31.67,0.0,29.15,0.01,17.32
2024-10-06,0.16,18.76,8.73,33.3,0.01,31.04,0.0,29.89,0.06,18.18
2024-10-07,0.34,18.71,0.78,30.37,0.21,32.09,0.0,31.3,3.17,17.96
2024-10-08,0.58,19.33,0.08,31.48,0.74,31.96,0.0,31.16,2.57,18.48
2024-10-09,9.28,18.17,0.28,31.61,1.8,29.06,12.59,28.16,1.19,17.67
2024-10-10,15.67,18.39,2.83,32.09,4.67,28.87,11.39,26.06,2.05,18.46
2024-10-11,14.08,21.88,0.46,32.31,4.59,29.33,5.05,24.27,2.18,19.65
2024-10-12,0.67,21.24,2.35,31.25,1.58,28.88,0.01,24.03,0.52,19.38
2024-10-13,0.34,18.56,0.91,30.55,0.16,29.21,8.14,25.67,0.06,18.67
2024-10-14,0.1,18.23,0.24,31.74,3.5,29.7,0.0,26.99,0.25,20.34
2024-10-15,0.57,19.81,0.3,32.66,4.79,24.63,0.37,28.19,9.85,20.07
2024-10-16,0.25,21.15,2.08,27.76,0.22,25.16,0.0,29.1,0.61,20.18
2024-10-17,0.08,21.4,10.18,29.28,13.69,26.66,0.25,29.27,0.0,19.42
2024-10-18,1.37,20.5,28.34,27.86,52.0,24.56,2.19,26.73,0.0,18.63
2024-10-19,7.95,17.42,0.38,26.38,6.3,22.98,9.54,23.81,0.0,19.2
2024-10-20,2.43,18.16,9.1,26.12,12.99,21.98,1.28,24.54,0.0,19.88
2024-10-21,1.74,21.22,4.48,27.03,30.6,23.04,0.0,26.8,0.0,23.24
2024-10-22,0.17,24.26,1.77,27.24,19.31,23.63,0.9,27.56,0.0,25.5
2024-10-23,9.57,22.58,0.92,28.8,1.08,24.7,0.13,29.27,12.2,23.72
2024-10-24,5.7,25.79,0.03,29.89,2.13,25.74,6.18,29.24,20.64,23.14
2024-10-25,12.23,25.68,0.04,30.54,5.73,24.62,3.19,27.83,0.73,19.66
2024-10-26,0.05,22.1,26.0,29.41,15.92,24.3,12.1,24.88,0.0,16.84
2024-10-27,0.42,18.08,8.84,26.94,28.68,24.27,0.02,26.56,0.0,16.16
2024-10-28,0.02,19.8,4.96,26.98,28.19,23.5,0.0,26.74,0.0,19.22
2024-10-29,0.27,20.88,10.31,28.15,0.63,24.22,0.0,27.5,0.0,21.55
2024-10-30,0.47,21.21,1.31,28.06,46.57,23.84,0.0,28.66,0.0,22.15
2024-10-31,0.57,20.6,0.49,28.25,3.73,23.36,1.63,28.31,0.0,23.49
2024-11-01,0.48,21.27,7.18,26.27,0.16,23.71,7.13,26.15,11.01,22.75
2024-11-02,4.46,21.17,4.4,25.55,10.3,23.99,9.31,24.63,7.51,22.39
2024-11-03,16.05,20.75,2.59,27.76,0.88,24.17,10.05,24.28,3.22,23.78
2024-11-04,3.36,21.74,19.31,28.18,28.58,23.8,1.06,26.66,0.53,24.47
2024-11-05,1.08,23.49,14.12,25.46,16.79,22.89,1.7,26.9,0.48,24.08
2024-11-06,2.69,23.04,6.21,25.18,5.42,22.9,9.81,24.58,1.42,22.12
2024-11-07,19.29,22.99,7.42,24.32,11.8,22.52,22.65,25.3,3.6,23.06
2024-11-08,5.19,22.0,17.05,24.63,6.52,22.63,3.93,24.91,0.39,19.3
2024-11-09,1.37,19.11,5.67,25.36,3.74,22.46,0.0,26.0,0.01,18.42
2024-11-10,0.17,19.43,4.48,25.65,5.23,24.39,0.0,26.04,0.0,20.52
2024-11-11,0.01,22.65,3.74,25.8,3.85,25.06,0.0,27.65,1.87,21.67
2024-11-12,5.27,20.52,14.86,26.71,20.49,25.03,0.04,25.02,0.0,17.38
2024-11-13,0.18,17.96,19.14,23.85,24.53,22.63,0.0,22.78,0.0,18.35
2024-11-14,0.07,18.4,0.11,25.99,11.81,24.01,0.0,24.92,0.0,20.44
2024-11-15,0.36,20.08,16.51,26.02,7.01,22.37,1.22,27.06,0.0,21.71
2024-11-16,0.39,22.01,5.01,24.14,16.63,23.19,0.99,27.88,0.0,25.18
2024-11-17,0.18,22.85,0.0,24.32,12.44,23.28,2.61,27.73,1.06,27.15
2024-11-18,0.05,24.07,3.41,26.25,29.18,23.86,6.98,28.1,2.09,24.36
2024-11-19,0.66,22.98,1.27,27.29,27.58,24.04,0.39,28.23,12.47,19.68
2024-11-20,2.54,23.87,15.95,26.66,4.39,24.66,6.66,27.6,20.0,18.15
2024-11-21,9.36,20.26,15.29,26.25,1.76,24.88,4.87,25.61,0.15,19.94
2024-11-22,5.06,20.46,11.19,26.07,5.96,24.21,0.25,25.75,0.06,20.72
2024-11-23,5.29,19.27,1.67,26.06,32.64,23.58,0.01,28.33,0.01,21.02
2024-11-24,0.38,19.69,1.66,26.5,11.95,23.93,0.0,27.97,0.0,22.88
2024-11-25,0.31,21.29,6.48,25.84,0.48,23.68,0.0,28.52,0.05,24.66
2024-11-26,0.06,24.14,2.54,26.69,2.2,23.88,0.08,29.81,0.13,26.74
2024-11-27,1.74,27.21,7.17,26.53,1.12,24.49,1.1,29.59,1.01,26.16
2024-11-28,10.25,26.19,2.56,26.71,3.54,24.89,1.41,29.85,0.36,22.81
2024-11-29,1.17,24.3,10.69,27.12,2.04,24.31,3.08,29.3,0.39,23.67
2024-11-30,2.53,24.28,7.19,27.01,3.09,24.07,2.2,27.08,0.0,23.39
2024-12-01,1.29,24.55,3.83,26.73,1.18,24.09,0.23,27.88,2.46,25.43
2024-12-02,8.09,24.34,9.25,26.1,1.36,23.77,10.77,25.49,9.5,20.39
2024-12-03,9.93,20.3,12.35,26.61,2.86,24.09,6.31,24.61,1.34,18.71
2024-12-04,2.97,19.45,2.54,26.52,1.46,23.46,2.47,25.47,0.09,18.98
2024-12-05,0.56,21.72,3.37,26.12,7.1,22.88,0.35,27.08,0.0,22.58
2024-12-06,8.59,25.83,6.84,25.89,1.09,24.87,0.91,27.91,1.99,25.74
2024-12-07,31.9,23.78,0.85,26.75,1.4,24.62,2.03,28.32,7.65,19.55
2024-12-08,52.66,19.09,0.18,27.25,0.32,26.1,1.04,28.18,0.03,18.39
2024-12-09,41.9,19.95,0.07,27.21,1.08,26.05,0.81,28.82,0.27,18.72
2024-12-10,20.15,21.08,6.93,27.52,4.34,23.57,2.72,27.9,0.25,21.07
2024-12-11,5.26,19.97,2.21,27.65,11.36,24.58,0.58,28.91,0.01,22.01
2024-12-12,0.89,20.24,0.23,27.87,2.81,24.16,17.25,27.35,0.0,24.32
2024-12-13,3.79,20.91,0.8,28.49,0.59,24.76,7.56,26.34,14.26,23.53
2024-12-14,10.69,23.04,6.19,26.58,2.68,23.96,6.45,24.93,4.7,24.53
2024-12-15,0.51,24.52,1.53,26.07,2.8,22.65,2.47,25.35,5.76,21.44
2024-12-16,0.66,23.5,1.7,26.48,1.72,22.37,0.01,24.78,9.92,20.5
2024-12-17,8.13,20.71,3.94,26.15,3.26,24.41,0.02,25.72,0.16,20.17
2024-12-18,2.63,20.82,0.66,27.32,0.54,24.64,0.07,27.5,0.01,22.67
2024-12-19,1.27,22.63,0.82,28.03,5.02,25.01,2.56,27.85,1.59,22.39
2024-12-20,3.22,24.61,16.69,26.71,7.08,24.37,4.93,26.39,0.4,24.2
2024-12-21,2.48,23.81,21.37,25.64,5.14,23.29,3.04,26.62,1.29,22.96
2024-12-22,6.14,23.15,4.37,25.76,1.63,23.32,1.34,26.27,3.86,19.02
2024-12-23,8.53,19.35,4.67,25.06,3.6,24.35,0.25,28.08,0.0,19.55
2024-12-24,1.85,21.24,9.43,26.34,8.46,23.16,11.43,27.17,1.14,23.47
2024-12-25,1.89,23.53,18.42,25.2,9.16,23.09,6.07,24.03,1.64,22.72
2024-12-26,9.29,22.13,18.03,24.08,12.15,22.13,7.6,24.99,0.01,20.76
2024-12-27,1.34,23.15,4.47,24.98,1.38,23.03,0.19,25.87,0.01,22.41
2024-12-28,8.27,23.13,0.9,25.29,1.48,23.62,0.0,26.26,0.09,23.46
2024-12-29,20.79,21.44,1.33,25.76,1.4,23.35,0.0,26.72,0.4,23.0
2024-12-30,1.56,21.91,2.6,24.36,1.61,23.64,0.22,28.23,0.15,23.47
2024-12-31,1.01,22.98,2.5,25.77,3.15,23.64,0.08,29.07,1.03,25.16
2025-01-01,5.0,23.57,4.46,25.19,3.58,24.05,1.18,29.02,9.84,27.03
2025-01-02,10.17,25.2,4.1,24.73,4.13,22.81,4.04,28.13,4.49,27.33
2025-01-03,1.81,26.26,1.23,26.68,0.22,23.38,2.73,27.15,0.06,24.61
2025-01-04,6.13,24.56,12.78,25.72,3.45,23.74,0.85,28.02,0.0,22.71
2025-01-05,8.13,21.7,1.1,26.08,2.71,23.24,0.07,28.59,0.01,23.26
2025-01-06,4.56,21.31,1.83,25.83,1.91,23.34,0.03,29.33,0.0,22.69
2025-01-07,11.33,21.29,4.99,25.61,2.03,23.54,0.0,29.96,0.01,22.67
2025-01-08,19.32,20.98,9.8,25.06,8.45,22.87,0.15,29.89,0.02,23.15
2025-01-09,8.44,20.58,12.55,23.79,12.59,21.91,0.05,30.34,0.0,23.7
2025-01-10,0.48,20.53,8.5,24.08,3.96,23.51,0.73,31.42,0.27,24.4
2025-01-11,8.05,20.29,19.65,23.42,1.59,24.39,3.57,31.36,0.12,24.09
2025-01-12,3.34,19.74,11.26,24.12,4.64,23.79,0.29,30.61,0.0,23.08
2025-01-13,1.09,20.01,14.07,24.39,5.33,23.92,9.61,28.78,0.01,23.25
2025-01-14,0.38,20.5,20.6,23.35,28.81,23.29,1.35,28.46,0.16,25.06
2025-01-15,3.56,21.38,10.02,24.33,5.03,22.92,0.05,28.94,0.66,25.5
2025-01-16,12.04,22.75,4.63,24.82,7.48,23.47,0.08,30.17,0.53,27.71
2025-01-17,22.64,24.23,10.31,24.07,3.63,23.24,12.87,27.38,3.9,29.28
2025-01-18,9.98,25.42,7.21,23.69,0.76,23.72,9.29,26.17,1.19,29.42
2025-01-19,10.4,25.75,8.89,23.83,1.74,23.6,2.97,25.99,2.11,29.27
2025-01-20,1.97,25.97,3.14,23.97,1.01,23.07,1.95,25.7,0.94,27.48
2025-01-21,5.03,26.68,2.17,23.99,0.69,23.46,0.78,26.48,0.58,25.75
2025-01-22,19.85,25.71,4.0,25.23,7.58,24.45,1.16,26.99,0.02,28.06
2025-01-23,2.27,25.92,1.53,24.97,0.22,24.81,6.97,26.12,0.16,29.92
2025-01-24,3.55,25.01,2.89,25.26,0.11,24.67,0.41,26.54,2.77,28.76
2025-01-25,9.93,26.2,1.69,26.17,1.36,25.25,0.63,29.47,4.54,27.82
2025-01-26,3.7,23.94,0.02,26.25,1.16,25.3,5.17,27.88,0.92,25.83
2025-01-27,1.43,23.37,7.76,26.08,1.5,24.54,3.75,26.46,1.78,24.56
2025-01-28,6.96,23.07,1.99,26.49,4.36,24.68,0.96,27.24,2.39,27.95
2025-01-29,10.93,23.73,3.36,26.31,4.31,24.93,1.92,27.35,2.65,26.77
2025-01-30,6.51,22.89,9.85,25.87,9.14,23.96,1.76,27.71,0.67,25.04
2025-01-31,5.79,23.63,10.81,25.18,7.28,22.02,9.9,26.78,0.04,25.51
2025-02-01,25.96,23.54,12.96,23.64,4.81,22.27,8.01,25.76,0.0,26.26
2025-02-02,12.76,24.41,15.86,23.41,4.36,22.45,1.0,25.95,0.01,27.96
2025-02-03,12.85,24.86,1.72,25.0,3.29,22.15,7.16,24.1,0.43,29.98
2025-02-04,3.72,24.27,12.86,24.42,2.63,23.21,5.55,25.3,0.3,31.31
2025-02-05,5.49,24.45,4.22,24.96,4.78,23.87,4.66,25.23,7.19,31.03
2025-02-06,0.89,24.8,6.51,24.62,0.46,24.0,5.9,25.16,7.08,29.35
2025-02-07,31.54,23.86,0.91,25.55,0.03,23.48,6.52,24.91,1.44,26.72
2025-02-08,21.92,23.2,3.4,25.4,1.21,23.5,0.12,25.95,0.12,27.21
2025-02-09,0.41,24.15,0.53,25.08,0.67,23.15,0.36,26.43,0.01,29.32
2025-02-10,0.24,24.74,12.24,24.43,6.82,23.46,1.42,26.49,0.01,29.6
2025-02-11,1.17,25.41,9.82,22.37,7.31,22.89,3.59,26.27,3.77,31.78
2025-02-12,1.11,26.09,13.49,23.12,3.93,23.47,0.67,25.99,10.01,28.75
2025-02-13,16.19,25.52,4.97,23.89,3.06,23.36,1.54,26.41,7.5,26.5
2025-02-14,8.12,24.06,3.53,23.62,5.76,24.46,6.73,25.76,0.03,26.22
2025-02-15,3.37,25.6,5.62,24.45,10.44,24.99,0.12,27.76,24.98,26.68
2025-02-16,1.74,26.55,3.63,24.96,0.82,24.76,1.45,28.76,30.43,27.58
2025-02-17,1.4,27.87,7.19,25.43,2.62,24.95,0.64,28.9,17.24,25.38
2025-02-18,13.93,22.82,2.77,26.08,0.33,24.92,10.82,26.87,0.31,23.19
2025-02-19,11.43,23.63,7.52,26.51,0.15,24.37,0.12,27.23,0.72,23.32
2025-02-20,4.76,25.99,3.56,26.17,0.04,24.35,2.76,28.26,0.64,24.91
2025-02-21,2.14,25.1,1.89,26.39,0.02,24.79,0.01,29.7,0.07,26.56
2025-02-22,1.85,23.41,0.44,26.73,1.25,25.09,1.31,29.04,0.0,26.76
2025-02-23,0.41,23.53,1.18,26.55,13.02,24.79,1.71,28.13,0.04,27.55
2025-02-24,0.65,24.65,13.76,25.39,7.61,23.78,7.76,27.09,0.04,29.2
2025-02-25,0.3,25.41,10.75,25.02,35.72,23.52,11.47,24.05,8.47,30.8
2025-02-26,1.13,25.55,15.86,24.76,7.74,23.79,6.3,24.97,9.8,29.25
2025-02-27,17.0,25.49,13.26,23.74,8.35,23.89,4.14,25.79,3.93,27.12
2025-02-28,3.21,24.91,4.93,24.55,1.92,23.37,1.46,26.45,19.28,27.54
2025-03-01,0.07,25.06,4.23,24.92,1.73,23.42,0.01,27.95,4.55,28.07
2025-03-02,0.01,25.53,6.01,24.54,0.05,23.18,1.24,27.77,0.18,29.43
2025-03-03,0.02,25.07,3.47,22.64,0.06,23.42,0.22,28.01,0.06,30.1
2025-03-04,0.03,24.39,5.95,24.85,0.0,23.52,0.15,27.95,0.0,29.77
2025-03-05,0.06,24.05,4.98,23.92,0.0,23.8,0.8,27.87,0.01,29.08
2025-03-06,0.72,23.74,1.72,23.16,0.39,23.78,0.64,27.57,0.02,29.12
2025-03-07,6.49,23.33,3.29,24.4,0.03,23.77,0.12,27.41,0.0,29.45
2025-03-08,1.08,24.7,6.28,24.14,0.02,23.48,0.15,28.38,0.65,29.86
2025-03-09,6.27,25.12,0.4,25.49,0.01,24.13,1.45,28.79,17.91,21.07
2025-03-10,6.96,21.44,1.27,25.84,0.49,24.57,0.09,27.39,0.05,20.23
2025-03-11,7.11,22.74,1.86,25.87,1.9,25.03,20.15,26.75,0.1,22.33
2025-03-12,8.55,23.67,13.43,24.53,2.17,26.04,0.38,26.42,0.38,23.22
2025-03-13,12.34,22.71,1.82,25.82,2.2,24.73,3.71,25.52,0.55,21.53
2025-03-14,3.99,21.89,5.7,25.54,10.01,25.36,0.98,26.93,0.01,20.59
2025-03-15,4.63,21.58,0.42,26.39,1.19,25.27,0.3,27.29,0.01,21.42
2025-03-16,3.96,20.83,6.22,26.73,6.73,26.35,0.11,28.19,0.34,22.48
2025-03-17,1.01,22.33,5.18,26.3,1.16,25.23,29.6,28.04,0.05,23.89
2025-03-18,2.13,22.3,8.25,25.82,8.1,24.94,24.9,25.79,0.0,23.72
2025-03-19,3.4,21.37,33.39,27.04,4.55,24.39,0.9,24.99,0.0,22.94
2025-03-20,0.16,20.68,3.66,25.32,4.34,24.51,0.03,24.62,0.18,23.06
2025-03-21,0.02,20.6,0.13,25.7,2.49,24.02,0.63,24.75,0.13,23.88
2025-03-22,0.09,21.39,0.48,26.66,5.8,23.89,0.01,26.09,0.13,25.01
2025-03-23,3.71,23.29,7.56,24.36,3.14,24.36,1.24,25.54,0.49,25.39
2025-03-24,1.51,23.67,1.09,25.95,5.72,24.19,18.35,25.41,0.38,25.72
2025-03-25,2.12,23.85,5.79,25.96,2.61,24.91,3.48,25.86,0.67,24.08
2025-03-26,3.89,21.98,1.73,26.02,50.32,24.21,9.71,26.3,0.23,24.67
2025-03-27,2.22,22.48,5.9,25.31,2.2,24.44,0.09,26.85,5.65,25.3
2025-03-28,1.27,23.47,1.16,25.63,0.8,24.12,3.7,26.59,0.98,25.48
2025-03-29,0.36,24.12,2.94,26.31,1.1,25.24,1.63,25.39,0.03,25.87
2025-03-30,0.05,23.52,2.03,25.12,0.08,25.21,6.77,25.75,0.01,26.44
2025-03-31,0.04,24.1,0.22,25.37,0.02,24.91,18.32,23.72,5.48,27.05
2025-04-01,0.23,23.97,10.76,25.52,5.12,24.72,0.13,24.62,1.06,20.78
2025-04-02,0.46,25.07,3.5,26.1,0.89,24.74,11.06,25.07,12.49,23.32
2025-04-03,4.29,25.25,5.42,25.25,0.05,24.81,2.22,25.49,3.3,22.79
2025-04-04,10.27,21.24,5.73,25.5,2.3,24.93,0.01,25.01,0.0,15.79
2025-04-05,0.64,17.68,4.66,25.75,3.57,24.59,0.0,23.56,0.0,16.72
2025-04-06,0.32,18.89,0.22,25.44,0.19,24.07,0.0,23.28,0.0,18.91
2025-04-07,1.02,19.18,0.44,25.58,0.01,23.76,0.11,24.17,24.8,18.49
2025-04-08,10.04,20.12,1.35,24.93,0.18,24.16,12.12,23.86,10.68,20.24
2025-04-09,7.84,22.48,10.21,24.57,5.78,24.12,0.13,23.82,0.27,19.55
2025-04-10,3.34,22.71,1.28,25.47,3.84,23.94,0.03,24.36,1.36,20.45
2025-04-11,5.49,21.15,1.3,25.69,0.59,24.5,1.0,25.0,0.58,21.99
2025-04-12,3.75,21.15,1.91,25.68,0.27,25.06,4.13,25.09,0.44,22.97
2025-04-13,7.96,21.53,4.15,25.91,0.6,24.53,3.2,24.03,0.3,21.85
2025-04-14,1.37,19.72,2.14,26.21,1.78,25.01,5.29,23.96,0.07,18.07
2025-04-15,2.13,19.73,3.4,26.02,4.2,24.19,14.97,24.2,0.56,18.48
2025-04-16,0.48,21.04,10.13,24.7,0.61,23.71,4.76,24.17,0.13,20.07
2025-04-17,0.14,21.53,0.16,25.62,1.13,24.39,5.15,23.9,0.06,20.15
2025-04-18,0.11,22.3,0.1,26.37,4.94,24.95,24.79,24.18,0.04,22.47
2025-04-19,5.97,22.63,0.49,26.56,2.17,24.69,13.12,23.96,0.14,19.6
2025-04-20,2.09,18.78,0.4,26.56,0.38,24.44,6.19,24.22,0.05,15.45
2025-04-21,0.6,18.36,1.37,26.54,0.03,24.9,1.11,22.9,0.0,16.72
2025-04-22,0.88,18.05,2.71,25.53,0.25,25.08,0.09,22.82,0.01,18.08
2025-04-23,0.03,19.0,1.28,25.02,7.41,25.03,0.41,23.62,0.22,20.09
2025-04-24,1.92,19.21,9.33,25.51,4.11,24.65,22.72,23.19,0.1,18.92
2025-04-25,0.74,20.06,1.71,25.96,3.02,23.84,11.17,23.12,0.31,20.58
2025-04-26,0.08,20.91,0.87,25.61,0.7,24.51,1.15,24.01,0.31,22.03
2025-04-27,0.29,22.14,5.63,26.92,3.89,24.61,3.92,24.01,8.19,20.48
2025-04-28,0.71,21.07,0.8,25.9,1.39,24.27,5.01,22.89,0.05,15.41
2025-04-29,0.25,18.82,0.12,25.49,0.07,24.0,0.05,18.68,0.11,15.15
2025-04-30,0.24,17.99,0.0,25.5,0.02,23.98,0.03,17.6,0.33,15.58
2025-05-01,0.03,17.68,0.0,25.46,0.0,24.31,0.0,18.96,0.0,16.31
2025-05-02,0.0,18.93,0.0,25.31,0.02,24.62,0.0,19.86,0.0,19.53
2025-05-03,0.19,19.82,0.0,26.05,0.0,23.81,0.0,21.42,0.0,19.63
2025-05-04,0.47,19.69,0.79,25.99,0.01,22.16,0.0,22.68,0.0,20.13
2025-05-05,0.02,19.6,0.1,26.0,0.01,22.08,0.0,22.14,0.35,21.08
2025-05-06,0.08,20.07,0.0,25.88,0.03,23.45,0.0,21.81,0.06,20.19
2025-05-07,0.07,21.18,0.08,26.34,6.34,24.05,0.0,22.68,3.17,22.14
2025-05-08,0.33,22.75,0.12,26.54,0.8,23.75,0.0,23.59,41.69,22.68
2025-05-09,0.05,24.49,0.02,26.62,0.03,23.97,2.17,24.53,32.03,19.59
2025-05-10,8.79,18.86,0.16,26.33,0.0,23.86,11.79,22.39,0.06,15.78
2025-05-11,0.9,16.76,0.06,25.29,0.1,24.27,0.13,20.34,0.04,14.3
2025-05-12,2.65,17.04,0.49,25.41,0.03,25.23,0.04,21.8,0.04,15.1
2025-05-13,6.29,17.97,1.97,25.73,0.0,23.88,0.2,22.59,0.07,17.85
2025-05-14,4.96,18.31,0.27,25.17,0.01,22.55,0.0,22.16,0.18,19.95
2025-05-15,2.14,18.72,0.02,25.12,0.04,21.83,0.0,21.02,0.1,20.25
2025-05-16,0.53,18.85,0.0,24.65,0.02,22.2,0.13,21.87,0.14,19.01
2025-05-17,0.04,19.61,0.0,25.11,0.0,22.81,0.01,22.43,0.02,20.61
